budget,revenue,popularity,vote_average,runtime,year,month,cast_revenue,director_revenue
0.5526315789473685,0.1647651748373562,0.004405674239469971,0.7590361445783131,0.5174129353233831,0.9955334987593052,0.4166666666666667,0.3697649250329416,0.08872740275562035
0.5263157894736842,0.26670334232919324,0.10185974904980412,0.8433734939759036,0.5174129353233831,0.9990074441687344,0.5,0.4729943813199086,0.26670334232919324
0.39473684210526316,0.2999668940976232,0.025057253820648898,0.7228915662650601,0.746268656716418,0.9970223325062034,0.5,0.5446260351060402,0.21219975453910697
0.5526315789473685,0.39147014504920163,0.13344311411491364,0.6987951807228915,0.8208955223880597,0.9995037220843672,0.5,0.2862056989734277,0.21219975453910697
0.5263157894736842,0.17642564833165716,0.05366200115476426,0.6867469879518072,0.6467661691542289,0.9990074441687344,0.25,0.30526618948607287,0.22087980745219427
0.5263157894736842,0.25312993885421636,0.10195537123762595,0.7831325301204819,0.7064676616915423,0.9995037220843672,0.3333333333333333,0.4374668920765725,0.181572816924351
0.4473684210526316,0.14349633173867646,0.0842812078999334,0.7590361445783131,0.6218905472636815,0.9975186104218362,1.0,0.2322370140018685,0.1230702884695055
0.5263157894736842,0.20081040419427607,0.05708960403168955,0.6987951807228915,0.527363184079602,0.998014888337469,0.5,0.250899696461508,0.18325831083120733
0.5263157894736842,0.07885721848711229,0.0592438859804116,0.6144578313253011,0.5671641791044776,0.998014888337469,0.5,0.2410872122305345,0.08980473972484865
0.5263157894736842,0.3827055467714327,0.06852067039051274,0.9156626506024095,0.5124378109452736,0.9975186104218362,0.5,0.4314138899504859,0.3827055467714327
0.5263157894736842,0.13319858370235035,0.08207449335615954,0.7108433734939759,0.572139303482587,0.9970223325062034,0.4166666666666667,0.2755178156069992,0.06861349994134032
0.5,0.5402683724496726,0.11686203944247073,0.8795180722891566,0.681592039800995,1.0,0.3333333333333333,0.3818508848212241,0.14649715583041661
0.5263157894736842,0.1907717576809096,0.09346345625778293,0.8072289156626505,0.5771144278606966,0.9990074441687344,0.5,0.2948297890725877,0.07220263320730334
0.6578947368421053,0.26824682220276314,0.13485748305235915,0.9036144578313252,0.6517412935323383,0.9995037220843672,0.4166666666666667,0.3697649250329416,0.13396620689700434
0.5,0.16763669250353133,0.08941604572061984,0.891566265060241,0.6567164179104478,0.9990074441687344,0.4166666666666667,0.24643342486784592,0.13549234332646434
0.5131578947368421,0.07090748873499075,0.049509799663893,0.6626506024096385,0.5671641791044776,0.9990074441687344,0.16666666666666666,0.39108019584648107,0.13396620689700434
0.27631578947368424,0.12591277438762274,0.06989193425046918,0.8795180722891566,0.7114427860696517,0.9990074441687344,0.4166666666666667,0.418023236029457,0.06932270633559767
0.39473684210526316,0.12021479198674054,0.07100412108502019,0.7469879518072289,0.5771144278606966,0.9975186104218362,0.4166666666666667,0.1772829097950936,0.1477401675224063
0.47368421052631576,0.1462008645304101,0.06455506150853689,0.8072289156626505,0.6517412935323383,0.9990074441687344,0.5833333333333334,0.3734157941535909,0.06496338266376576
0.5131578947368421,0.4030706845074635,0.0325836182626124,0.7349397590361445,0.7661691542288557,0.998014888337469,0.5,0.5446260351060402,0.21219975453910697
0.4868421052631579,0.2821541907637239,0.08642767675355974,0.6867469879518072,0.6069651741293532,0.9965260545905708,0.4166666666666667,0.22249500220285295,0.11950267412826007
0.4605263157894737,0.11905678035486819,0.05903843846917221,0.7951807228915662,0.4626865671641791,1.0,0.9166666666666666,0.30953173691706865,0.11905678035486819
0.4868421052631579,0.1933249485487549,0.14289292528921685,0.8072289156626505,0.4626865671641791,0.9985111662531018,0.5,0.25034018199556474,0.1933249485487549
0.47368421052631576,0.18698650941893952,0.07582472538058586,0.9397590361445782,0.48756218905472637,0.9965260545905708,0.5,0.7518858902756002,0.20872888068558515
0.3684210526315789,0.09254858828868828,0.025779193629539635,0.7349397590361445,0.4527363184079602,0.996029776674938,0.6666666666666666,0.38994232893058633,0.08872740275562035
0.5263157894736842,0.27606285264791053,0.051707619545394476,0.6746987951807228,0.7860696517412935,0.9970223325062034,0.8333333333333334,0.17190572230011947,0.12553831259652357
0.5263157894736842,0.11665636148620824,0.04539183485650142,0.7951807228915662,0.47761194029850745,0.9970223325062034,0.9166666666666666,0.717587171980351,0.08377314779685198
0.46315790263157897,0.06599355345514052,0.09749988894520766,0.6265060240963856,0.6169154228855721,1.0,0.16666666666666666,0.2825168722557172,0.12926286341619456
0.47368421052631576,0.268585485697655,0.07696752730461735,0.8072289156626505,0.7114427860696517,0.9950372208436724,1.0,0.7616016787096614,0.23069750388879243
0.4868421052631579,0.36031959248132434,0.21394121360323012,0.9879518072289155,0.7562189054726368,0.9965260545905708,0.5833333333333334,0.2755178156069992,0.18954161467589425
0.4605263157894737,0.2636686827348351,0.10530371248618653,0.927710843373494,0.47761194029850745,0.9970223325062034,0.4166666666666667,0.4775298707501877,0.2577180183079292
0.4605263157894737,0.1368416956793835,0.041306932655443114,0.7228915662650601,0.46766169154228854,0.9970223325062034,0.25,0.2701936773374204,0.20237540801026538
0.3684210526315789,0.20989295193422916,0.13787988883568042,0.891566265060241,0.6268656716417911,0.9965260545905708,0.3333333333333333,0.5507272969867594,0.10418377466575499
0.4473684210526316,0.066632886066697,0.03691152702261042,0.8433734939759036,0.6268656716417911,0.998014888337469,0.9166666666666666,0.20965931974701568,0.08717199710758071
0.3815789473684211,0.14387864499108055,0.06856491985059,0.6265060240963856,0.5572139303482587,0.9965260545905708,0.5833333333333334,0.19030174391213125,0.05536962942401642
0.4605263157894737,0.0620524269857903,0.030930516498407876,0.6385542168674698,0.47761194029850745,0.996029776674938,0.5,0.3531372885785952,0.0848761507464315
0.46842105263157896,0.1329074233130811,0.09074712370657571,0.9156626506024095,0.5621890547263682,0.9995037220843672,0.4166666666666667,0.48829123379417133,0.09391818528178003
0.4605263157894737,0.10849096296448708,0.03752072230459512,0.6746987951807228,0.5870646766169154,0.9970223325062034,0.6666666666666666,0.14449342578840707,0.13190306694109616
0.4605263157894737,0.30761187720712657,0.14693776953129442,0.9638554216867469,0.46766169154228854,1.0,0.5,0.40799900285226665,0.2577180183079292
0.5263157894736842,0.22379524546750537,0.08828442722403718,0.7951807228915662,0.6169154228855721,0.9975186104218362,0.3333333333333333,0.5507272969867594,0.10418377466575499
0.4473684210526316,0.14225429215355165,0.08814598091493056,0.6987951807228915,0.6318407960199005,0.9985111662531018,0.4166666666666667,0.299615423618218,0.14225429215355165
0.47368421052631576,0.2720765007198241,0.12633966299680188,0.8433734939759036,0.48258706467661694,0.9995037220843672,0.4166666666666667,0.3802457384400513,0.2720765007198241
0.4473684210526316,0.2548972256911193,0.27843415752235595,0.8795180722891566,0.6467661691542289,0.9995037220843672,0.5,0.8046481967307229,0.10826943388716355
0.4605263157894737,0.05414790726896933,0.04773553153924409,0.7108433734939759,0.5920398009950248,0.9990074441687344,1.0,0.30409505911919016,0.05414790726896933
0.4473684210526316,0.256375725554414,0.08248835897655443,0.9156626506024095,0.6766169154228856,0.9995037220843672,0.25,0.49131837488597835,0.1515797209837872
0.4342105263157895,0.26994630259514435,0.050299367686933424,0.7228915662650601,0.4626865671641791,0.9975186104218362,0.4166666666666667,0.7445156626716504,0.14128179276825595
0.5,0.07502042366859811,0.14882838892956946,0.7469879518072289,0.6467661691542289,1.0,0.4166666666666667,0.15161066797862044,0.18356396703806116
0.4342105263157895,0.23390014675603432,0.23268494751609617,0.9397590361445782,0.5074626865671642,0.9995037220843672,0.8333333333333334,0.27082516313644955,0.1725425905593487
0.4342105263157895,0.16902036944338536,0.07119963919284457,0.8554216867469878,0.5373134328358209,0.9985111662531018,0.9166666666666666,0.2427418796629925,0.16902036944338536
0.4342105263157895,0.10971289828063761,0.05404778257571408,0.7710843373493975,0.4975124378109453,0.9945409429280397,0.9166666666666666,0.4314138899504859,0.08377314779685198
0.4342105263157895,0.17750536450673995,0.0768212713267102,0.9036144578313252,0.48756218905472637,0.9975186104218362,0.25,0.34316689552939017,0.14656199961230001
0.5263157894736842,0.15602777883710278,0.0792675535711672,0.7108433734939759,0.5422885572139303,0.994044665012407,0.5833333333333334,0.27655519471809886,0.0819129323862536
0.4473684210526316,0.27738103056094693,0.5494619645859158,0.9518072289156626,0.6019900497512438,0.9995037220843672,0.5833333333333334,0.3735291429418635,0.13874864692665356
0.4342105263157895,0.24215511885282084,0.8271622290976165,0.9759036144578312,0.8407960199004975,0.9995037220843672,0.9166666666666666,0.18467390461076105,0.18954161467589425
0.42105263157894735,0.29610584718200955,0.191397085619593,0.9759036144578312,0.736318407960199,0.9975186104218362,0.5833333333333334,0.418023236029457,0.18954161467589425
0.6578947368421053,0.3662540728222541,0.12431697705103467,0.8433734939759036,0.8407960199004975,0.9985111662531018,0.9166666666666666,0.9152671303513722,0.29123363646519007
0.1,0.07434954116410712,0.007891833643021878,0.7951807228915662,0.527363184079602,0.9930521091811414,0.5,0.3137826778754028,0.05536962942401642
0.39473684210526316,0.11977627860445299,0.06883344659808605,0.8795180722891566,0.8258706467661692,0.9965260545905708,0.9166666666666666,0.547895432993638,0.08620286810165018
0.42105263157894735,0.12683950945042807,0.0036492030857145814,0.8554216867469878,0.6567164179104478,0.998014888337469,0.4166666666666667,0.30276583022750425,0.05355368955163677
0.42105263157894735,0.2343746211338406,0.14537133932981813,0.7951807228915662,0.681592039800995,1.0,0.9166666666666666,0.517709394447805,0.21180015458349963
0.39473684210526316,0.07721895191724114,0.040636791576996956,0.6987951807228915,0.5422885572139303,0.9975186104218362,0.5833333333333334,0.1682059844610677,0.06876324326797426
0.42105263157894735,0.0651639498095336,0.02413681959552574,0.6626506024096385,0.4925373134328358,0.9955334987593052,0.4166666666666667,0.36071555979761794,0.12014035023674599
0.42105263157894735,0.28657394912348844,0.04909477481363081,0.7228915662650601,0.4626865671641791,0.996029776674938,0.4166666666666667,0.7445156626716504,0.2428196910200404
0.40789473684210525,0.1580376809790373,0.23075256843223713,0.6987951807228915,0.6268656716417911,1.0,0.5,0.27655519471809886,0.19461774181822816
0.40789473684210525,0.14910022329128256,0.0567188720412435,0.7469879518072289,0.5621890547263682,0.9975186104218362,0.6666666666666666,0.7616016787096614,0.08384025434533715
0.3684210526315789,0.16112861208150417,0.039067405624883686,0.7951807228915662,0.9104477611940298,0.9930521091811414,0.4166666666666667,0.17222719295238656,0.21219975453910697
0.39473684210526316,0.25456193239625025,0.0290875248872519,0.7951807228915662,0.7164179104477612,0.996029776674938,0.5,0.5446260351060402,0.21219975453910697
0.40789473684210525,0.06000727655453599,0.044563798675441114,0.6746987951807228,0.8706467661691543,0.9945409429280397,0.9166666666666666,0.1186084332840066,0.041425534752401294
0.39473684210526316,0.3365224128432567,0.08924858782817434,0.891566265060241,0.6865671641791045,0.996029776674938,0.5,0.8281408242381788,0.3357595731255296
0.39473684210526316,0.32135303278279537,0.11563793724444585,0.9036144578313252,0.7810945273631841,0.9950372208436724,0.9166666666666666,0.8281408242381788,0.1477401675224063
0.39473684210526316,0.22382969353159624,0.06482368990278978,0.7469879518072289,0.4577114427860697,0.9965260545905708,0.5833333333333334,0.39333051704042005,0.08923537190621929
0.39473684210526316,0.20995564568918865,0.08093754468638409,0.8313253012048193,0.5024875621890548,0.996029776674938,1.0,0.39333051704042005,0.21180015458349963
0.39473684210526316,0.17036395656987652,0.0615654899118706,0.8072289156626505,0.572139303482587,0.9950372208436724,0.5833333333333334,0.43819497098761395,0.10816509988993273
0.39473684210526316,0.22371973770703105,0.0750100517507052,0.9036144578313252,0.5522388059701493,0.996029776674938,0.5,0.18902458621906476,0.22371973770703105
0.39473684210526316,0.1342264559713979,0.1313870263595909,0.9036144578313252,0.6965174129353234,0.9950372208436724,0.5,0.2755178156069992,0.18954161467589425
0.39473684210526316,0.21660972614611512,0.050413389079841074,0.7469879518072289,0.4427860696517413,0.9965260545905708,0.8333333333333334,0.36730747343431674,0.18055380559840323
0.39473684210526316,0.14817480029655766,0.09340262352906221,0.7108433734939759,0.5223880597014925,0.9970223325062034,0.4166666666666667,0.36730747343431674,0.07957729002221182
0.39473684210526316,0.13381188514144401,0.0068004352833915295,0.7469879518072289,0.5323383084577115,0.9970223325062034,0.3333333333333333,0.3697649250329416,0.047815223591427994
0.39473684210526316,0.1524367048144459,0.08373170781667158,0.7710843373493975,0.6417910447761194,0.994044665012407,0.9166666666666666,0.30409505911919016,0.12926286341619456
0.39473684210526316,0.45704267063513626,0.1885894148916302,0.8795180722891566,0.5074626865671642,0.9990074441687344,0.9166666666666666,0.22294509569922355,0.45704267063513626
0.39473684210526316,0.2649243006822488,0.08084447394636869,0.8072289156626505,0.6865671641791045,0.994044665012407,0.4166666666666667,0.30409505911919016,0.12926286341619456
0.4473684210526316,0.23119780265741902,0.11363832739667734,0.8192771084337348,0.5572139303482587,0.9990074441687344,0.8333333333333334,0.5835215532197141,0.19461774181822816
0.39473684210526316,0.1358906328370388,0.495988849373617,0.8674698795180722,0.5970149253731343,1.0,0.4166666666666667,0.3491629577243872,0.10923145083607473
0.39473684210526316,0.1279117305531739,0.07703183658084158,0.7831325301204819,0.6865671641791045,0.9970223325062034,0.4166666666666667,0.4314138899504859,0.09607538707137332
0.39473684210526316,0.161166515353856,0.09878400041901306,0.7951807228915662,0.572139303482587,0.998014888337469,0.3333333333333333,0.5835215532197141,0.12474929987050684
0.39473684210526316,0.1111850343626631,0.04779210995145676,0.7590361445783131,0.48756218905472637,0.9965260545905708,0.9166666666666666,0.16125421070152451,0.1725425905593487
0.39473684210526316,0.10502923525311707,0.030505902590051304,0.6144578313253011,0.43781094527363185,0.9970223325062034,0.5833333333333334,0.186739812033686,0.10502923525311707
0.39473684210526316,0.1079640492642941,0.05131177966391139,0.6626506024096385,0.4925373134328358,0.9985111662531018,0.25,0.5838814856289344,0.11725000438166057
0.39473684210526316,0.08806679471879628,0.057455233126522724,0.6867469879518072,0.5621890547263682,0.9985111662531018,0.4166666666666667,0.43819497098761395,0.10816509988993273
0.39473684210526316,0.24474127821099217,0.13079566265979148,0.8554216867469878,0.6517412935323383,1.0,0.5833333333333334,0.48829123379417133,0.10997222063371796
0.39473684210526316,0.10315573116070373,0.033501063616245205,0.6867469879518072,0.4527363184079602,0.996029776674938,0.8333333333333334,0.4147964417423376,0.10315573116070373
0.39473684210526316,0.23877353561709075,0.05852948287880587,0.8072289156626505,0.4527363184079602,0.998014888337469,0.4166666666666667,0.2935375709191713,0.23877353561709075
0.39473684210526316,0.11424207730762018,0.03856790432500155,0.5662650602409638,0.5124378109452736,0.9975186104218362,0.5,0.45937541842081997,0.07978707509187685
0.39473684210526316,0.14270265214407973,0.07204242785882688,0.7831325301204819,0.6268656716417911,0.9955334987593052,0.4166666666666667,0.48829123379417133,0.13549234332646434
0.39473684210526316,0.0736618754508815,0.04454707721289229,0.7710843373493975,0.6517412935323383,0.9990074441687344,0.5,0.25597335898638285,0.12553831259652357
0.39473684210526316,0.013986099819477403,0.014119304431699805,0.6626506024096385,0.43781094527363185,0.998014888337469,0.25,0.2255598832370883,0.029182921758732914
0.39210526315789473,0.023120560691583726,0.025754472909857298,0.7228915662650601,0.4228855721393035,0.9955334987593052,0.8333333333333334,0.3697649250329416,0.023142322890214874
0.39473684210526316,0.046050906662591214,0.054861016019523166,0.7108433734939759,0.5522388059701493,1.0,0.75,0.09753015361900319,0.034025143730216305
0.3815789473684211,0.09788947188491101,0.04423911266584204,0.8072289156626505,0.4577114427860697,0.9995037220843672,0.16666666666666666,0.14278366807075213,0.0675282959524378
0.4605263157894737,0.17841322845805063,0.07629576901484894,0.8313253012048193,0.8109452736318408,0.9945409429280397,0.4166666666666667,0.2948297890725877,0.12014035023674599
0.3815789473684211,0.2679091203411472,0.05138208381459218,0.7710843373493975,0.4626865671641791,0.9985111662531018,0.5,0.36730747343431674,0.20237540801026538
0.3684210526315789,0.15494136494543556,0.061855354483613595,0.6987951807228915,0.6616915422885572,0.9935483870967742,0.9166666666666666,0.1957697399551843,0.055053758103248446
0.3684210526315789,0.1584735781162241,0.10431109992692225,0.7228915662650601,0.43781094527363185,0.9935483870967742,0.5833333333333334,0.289210299703962,0.12844965598858424
0.18421052631578946,0.07020743441612545,0.040660604328458104,0.6626506024096385,0.572139303482587,0.996029776674938,0.9166666666666666,0.3586134010854502,0.08377314779685198
0.3815789473684211,0.24918295542486468,0.08882643971024484,0.8192771084337348,0.6616915422885572,0.998014888337469,1.0,0.48829123379417133,0.18356396703806116
0.3815789473684211,0.11009523448885283,0.07056801538264913,0.8554216867469878,0.48258706467661694,0.9985111662531018,0.9166666666666666,0.24643342486784592,0.11009523448885283
0.2631578947368421,0.07246364487920863,0.02873424530232518,0.7108433734939759,0.44776119402985076,0.9950372208436724,1.0,0.2450957031377125,0.07246364487920863
0.3684210526315789,0.16383238912489295,0.05977883001967475,0.8795180722891566,0.7661691542288557,0.994044665012407,1.0,0.48829123379417133,0.08733453519032536
0.3684210526315789,0.09613887535744453,0.11603654214613456,0.6746987951807228,0.746268656716418,0.9995037220843672,1.0,0.2755178156069992,0.09609893426773877
0.39473684210526316,0.13833761685122564,0.0840776379984495,0.891566265060241,0.6318407960199005,0.9970223325062034,0.4166666666666667,0.24643342486784592,0.13549234332646434
0.36578947368421055,0.2947341610666303,0.09422604791681796,0.8192771084337348,0.6019900497512438,0.9935483870967742,0.4166666666666667,0.4826902767934158,0.22087980745219427
0.3815789473684211,0.21848302578833548,0.11445414540914621,0.9156626506024095,0.5074626865671642,0.9995037220843672,0.5,0.34316689552939017,0.21848302578833548
0.35526315789473684,0.027594657967106744,0.02043160343630224,0.5903614457831325,0.6019900497512438,0.9950372208436724,0.5833333333333334,0.14735259788965907,0.05536962942401642
0.34210526315789475,0.06644953477496686,0.07400668861928247,0.8433734939759036,0.8109452736318408,0.9970223325062034,0.25,0.14342749882221842,0.09582480070466297
0.3605263157894737,0.08800701312369053,0.03995254101502316,0.6385542168674698,0.6865671641791045,0.994044665012407,0.5,0.36030746905689665,0.11172544338967183
0.34210526315789475,0.13338627507712403,0.06775565976708468,0.6506024096385542,0.5472636815920398,0.9990074441687344,0.25,0.3408948254580749,0.06998175341569476
0.34210526315789475,0.042780121801432015,0.024675684458566643,0.6867469879518072,0.6169154228855721,0.9950372208436724,0.3333333333333333,0.18467390461076105,0.03839867979905828
0.3605263157894737,0.0305354720534203,0.029780110483286302,0.7108433734939759,0.527363184079602,0.9930521091811414,0.5833333333333334,0.34298305778862814,0.0305354720534203
0.3684210526315789,0.13291765227905095,0.08509346370751943,0.7951807228915662,0.6169154228855721,0.998014888337469,0.5833333333333334,0.49131837488597835,0.10132288922263204
0.39473684210526316,0.07604510974279644,0.04222683923110944,0.8313253012048193,0.6865671641791045,0.994044665012407,0.9166666666666666,0.28702361761271283,0.07604510974279644
0.3157894736842105,0.2973494911631223,0.11385245828198673,0.7349397590361445,0.572139303482587,0.9985111662531018,0.9166666666666666,0.299615423618218,0.11866393074383574
0.34210526315789475,0.053948475431536136,0.0202990857599455,0.6987951807228915,0.4975124378109453,0.998014888337469,0.9166666666666666,0.5658955883485076,0.10923145083607473
0.39473684210526316,0.058720991436863,0.07183608836874378,0.7349397590361445,0.5671641791044776,0.9965260545905708,0.5,0.1460152366811495,0.04149333350911746
0.35526315789473684,0.19116111083495788,0.11493607895157149,0.8795180722891566,0.7761194029850746,1.0,1.0,0.418023236029457,0.06117953836485758
0.35526315789473684,0.10135373764815012,0.05112646506311598,0.7349397590361445,0.47761194029850745,0.9990074441687344,0.5833333333333334,0.2410872122305345,0.10135373764815012
0.35526315789473684,0.08813761841774455,0.03416419449476482,0.7951807228915662,0.5323383084577115,0.998014888337469,0.25,0.43819497098761395,0.16279222904056403
0.3473684210526316,0.13398736438337616,0.09635539671555687,0.7831325301204819,0.4577114427860697,0.9995037220843672,0.9166666666666666,0.6923719692088522,0.18055380559840323
0.18421052631578946,0.15883417624734408,0.0518301392924327,0.8795180722891566,0.572139303482587,0.996029776674938,0.6666666666666666,0.24554425152912893,0.07155708976781745
0.34210526315789475,0.226597012618903,0.09672391075092678,0.8313253012048193,0.44776119402985076,0.9965260545905708,0.5,0.2935375709191713,0.13079715621273846
0.34210526315789475,0.18626917798271553,0.1371587188011055,0.8433734939759036,0.582089552238806,1.0,0.5833333333333334,0.1965338772900745,0.093325465484927
0.34210526315789475,0.30395769873570155,0.08715366415914967,0.891566265060241,0.7263681592039801,0.9990074441687344,0.9166666666666666,0.517709394447805,0.21180015458349963
0.35526315789473684,0.13230833080371354,0.07249250941921379,0.8192771084337348,0.46766169154228854,1.0,0.25,0.14220464657520432,0.07086877250410847
0.3473684210526316,0.21224777231222192,0.055474832231599554,0.7469879518072289,0.5771144278606966,0.9950372208436724,0.5,0.48829123379417133,0.11950267412826007
0.34210526315789475,0.09804267538160889,0.043478242149082885,0.7590361445783131,0.7313432835820896,0.994044665012407,0.5833333333333334,0.2187802303871186,0.21219975453910697
0.34210526315789475,0.19906543291659234,0.023617209369265826,0.7710843373493975,0.44776119402985076,0.998014888337469,0.8333333333333334,0.3296699151315439,0.2428196910200404
0.2894736842105263,0.10521260627249741,0.05576802145175998,0.7469879518072289,0.4975124378109453,0.9975186104218362,0.5833333333333334,0.3802457384400513,0.04638791387179711
0.32894736842105265,0.13007245847193064,0.05266873303102331,0.6746987951807228,0.6915422885572139,0.9995037220843672,0.25,0.28702361761271283,0.05436511386270455
0.34210526315789475,0.1334091566405616,0.10271838318886901,0.8072289156626505,0.5323383084577115,0.998014888337469,0.8333333333333334,0.29225044521824267,0.11950267412826007
0.34210526315789475,0.2832906902897669,0.09100194413127631,0.927710843373494,0.7014925373134329,0.9945409429280397,0.4166666666666667,0.8281408242381788,0.14435023859393115
0.34210526315789475,0.017774254861032984,0.032939256280717415,0.7590361445783131,0.8208955223880597,0.9965260545905708,0.9166666666666666,0.1656066123767616,0.06932270633559767
0.34210526315789475,0.08746276204713463,0.048928159789798156,0.6024096385542168,0.4975124378109453,0.9990074441687344,0.4166666666666667,0.31819072363049117,0.07978707509187685
0.3355263157894737,0.1270633067292783,0.0303211065019256,0.7469879518072289,0.4079601990049751,0.9925558312655087,0.4166666666666667,0.22616234128569182,0.1270633067292783
0.33421052631578946,0.12533309101657342,0.1320240077533405,0.7349397590361445,0.48258706467661694,0.9995037220843672,1.0,0.36730747343431674,0.07957729002221182
0.34210526315789475,0.11545596804670459,0.07852753548683866,0.8072289156626505,0.472636815920398,0.9975186104218362,0.8333333333333334,0.18747012671329483,0.11545596804670459
0.32894736842105265,0.3502466923108926,0.12561295035873338,0.9036144578313252,0.7562189054726368,0.9930521091811414,0.9166666666666666,0.8281408242381788,0.16893819531535617
0.34210526315789475,0.02211236442215892,0.0450535727233235,0.6506024096385542,0.47761194029850745,0.9990074441687344,0.5833333333333334,0.227557319036599,0.05402999897753024
0.3684210526315789,0.23494240550365975,0.31061979903739495,0.9036144578313252,0.7114427860696517,0.994044665012407,0.5833333333333334,0.43819497098761395,0.16279222904056403
0.32894736842105265,0.2697667314798767,0.2355316974247183,0.7951807228915662,0.6119402985074627,0.9995037220843672,0.9166666666666666,0.517709394447805,0.21180015458349963
