4.511046,1.802588,109.209899,0.255345,-0.025832,-0.054165,-0.041442,-0.589357,-0.957811,0
4.404699,1.602281,148.501778,0.229951,-0.064435,-0.192137,-0.066756,-0.529592,-2.549605,0
4.016527,1.336428,192.519832,0.227661,-0.077546,-0.212024,-0.074264,-0.438434,-5.096237,0
3.070354,1.178084,157.116614,0.181356,-0.059734,-0.380984,-0.032319,-0.432567,-1.671892,0
0.451449,0.124976,4.624048,0.362019,0.046765,-0.030233,-0.036928,-0.442488,0.290612,0
0.446717,0.121039,3.899041,0.333787,0.037442,-0.03681,-0.037887,-0.452845,-0.031901,0
0.448038,0.123907,3.245622,0.305747,-0.037857,-0.081821,-0.031832,-0.437012,-0.555318,0
0.45147,0.083918,4.61141,0.197321,-0.426096,-0.473037,-0.211268,-0.594067,-10.591645,0
0.448474,0.111073,3.809253,0.208809,-0.501106,-0.508188,-0.002532,0.13836,-2.082585,0
0.425065,0.090194,4.318905,0.222405,-0.62001,-0.529848,-0.022816,0.195198,-0.652025,0
0.419932,0.089444,4.202859,0.227969,-1.731239,-0.497087,-0.03477,0.165046,-2.241545,0
0.704809,0.152563,6.467715,0.312704,-4.690294,-0.644067,-0.390895,0.124421,-1.689058,0
0.912775,0.747099,22.516025,0.333054,0.007052,0.013381,0.077241,-0.176257,-0.904194,0
0.861579,0.705647,22.172671,0.358496,-0.012349,-0.004478,0.006605,0.110532,-0.913196,0
0.788889,0.670132,24.57719,0.379824,-0.011347,-0.00363,-0.003884,0.138328,-1.181197,0
0.578363,0.45214,30.373153,0.3066,-0.140306,-0.108413,0.053412,-0.02318,-6.10947,0
0.635762,0.505039,25.776001,0.29614,-0.18495,-0.140067,0.016191,-0.034061,-18.580163,0
0.502344,0.380045,19.59569,0.293,-0.25214,-0.195657,-0.040601,-0.101955,-24.05255,0
0.508219,0.362179,23.970277,0.27651,-0.314138,-0.255375,-0.030771,-0.122275,-22.822108,0
0.340753,0.196456,43.1778,0.30271,-0.692357,-0.350648,-0.083851,-0.016646,-2.320908,0
0.739604,0.27519,23.036512,0.287618,0.05015,0.133833,0.055484,-0.200876,-0.33083,0
0.75942,0.278949,94.017177,0.25952,0.014493,0.08719,0.080088,-0.274448,-1.086437,0
0.781153,0.289679,56.816263,0.231152,-0.155139,0.022223,0.132612,-0.285296,-3.644982,0
0.759468,0.229025,65.373454,0.235477,-0.170826,0.012461,0.045933,-0.194444,-3.914356,0
0.789872,0.253876,48.848897,0.208741,-0.200742,-0.040945,0.075494,-0.251372,-2.941074,0
0.794773,0.269218,64.459265,0.199685,-0.19908,-0.050425,0.074267,-0.230451,-7.321873,0
0.742696,0.214744,34.82401,0.188577,-0.078839,-0.070907,0.059985,-0.212639,0.643268,0
0.696077,0.193758,66.918635,0.118785,-0.286248,-0.579021,0.05838,-0.469174,-0.340663,0
1.29785,1.193301,22.272191,0.5897,-0.027544,-0.015951,0.02579,-0.33314,-2.497139,0
1.254125,1.161318,20.933126,0.505431,-0.197258,-0.181802,-0.047406,-0.380006,-3.905787,0
1.297373,1.206359,12.827333,0.469408,-0.316397,-0.318819,-0.09978,-0.38192,-3.768391,0
1.107213,1.010772,16.186978,0.414214,-0.617689,-0.535884,-0.234162,-0.411918,-7.999554,0
1.260535,1.133053,9.294175,0.40169,-0.626253,-0.421848,0.083948,0.06142,1.396058,0
1.643739,1.463224,10.036942,0.414079,-0.5403,-0.280551,0.028578,-0.027776,1.003869,0
1.579101,1.404188,8.201777,0.399818,-0.482005,-0.310522,-0.02862,-0.12698,0.734986,0
0.978292,0.851322,10.633011,0.454396,-2.623822,-1.095049,-0.372221,-0.225553,-0.254123,0
2.672887,2.038169,9.62803,1.122196,-0.018922,-0.010445,-0.066938,-0.600928,-2.250572,0
3.332621,2.559789,6.840846,0.924419,-0.026105,-0.019265,-0.091865,-0.566198,-138.106874,0
2.787833,2.11362,5.891783,0.74238,-0.043116,-0.042751,-0.058278,-0.549562,-60.396171,0
2.551356,1.945535,7.156837,0.718259,-0.054529,-0.058495,-0.077478,-0.486978,-83.873373,0
1.788327,1.250982,7.399335,0.744102,-0.051764,-0.05026,0.163938,0.419533,0.107195,0
1.656614,1.134068,6.431599,0.785502,-0.061707,-0.053927,0.195985,0.316903,-0.254943,0
1.526138,1.025269,6.005861,0.82857,-0.095256,-0.077056,0.180933,0.306998,-0.847957,0
1.361374,1.084725,5.18786,0.887784,-0.229765,-0.175371,0.152844,0.276862,-2.77216,0
0.511809,0.460134,3.35676,0.242674,0.065331,-0.140351,0.030772,0.437567,0.311276,0
0.473352,0.411202,3.834673,0.219759,0.006048,-0.148692,0.016366,0.135904,-0.228226,0
0.467551,0.393659,1.84627,0.162299,-0.02485,-0.143691,0.00106,-0.044724,-0.357034,0
0.437071,0.411568,2.67817,0.159594,-0.236112,-0.286949,-0.023071,-0.187955,-8.202018,0
0.451992,0.41787,87613.78397,0.272374,-0.276656,-0.319556,0.016465,-0.218687,-0.240535,0
0.391702,0.352413,46601.96922,0.232636,-0.289844,-0.328292,0.024527,-0.289727,-0.070842,0
0.328328,0.288495,36933.03491,0.226221,-0.420019,-0.399628,-0.050965,-0.205249,-0.372087,0
0.31711,0.305457,50503.02185,0.217249,-2.490974,-0.883477,-0.115722,-0.307437,-3.143642,0
4.291381,3.97693,2.90442,0.380937,0.015054,0.060307,-0.008921,-0.370609,1.24085,0
6.160248,5.641088,2.74591,0.374616,0.014841,0.063166,-0.037657,-0.348441,2.132383,0
6.127803,5.543802,2.780539,0.421621,0.008574,0.044286,-0.037882,-0.332686,-0.658597,0
4.674357,4.031997,2.27924,0.359174,0.005348,0.026183,-0.010112,-0.311682,-0.557145,0
8.555541,7.955513,2.488831,0.384164,0.001958,-0.013317,-0.011112,0.245366,-0.644079,0
8.16425,7.357378,2.694292,0.452164,0.002121,-0.010241,-0.006105,0.175519,-0.81655,0
6.997401,5.984958,2.359658,0.408614,0.000045,-0.019745,0.006285,0.020117,-2.900543,0
6.796809,5.93043,2.147647,0.341495,-0.02782,-0.184179,-0.014287,0.023683,-6.146158,0
0.818364,0.688344,6.278407,0.655807,-0.039613,-0.133854,-0.008257,-0.190873,-1.261232,0
0.599259,0.493032,5.534967,0.621726,-0.072652,-0.160888,-0.072644,-0.189266,-1.283737,0
0.573207,0.509194,4.563486,0.583356,-0.041134,-0.116472,-0.110661,0.003567,-0.3352,0
0.580503,0.525672,4.082492,0.602236,-0.098128,-0.072933,0.034428,-0.041708,-5.528503,0
0.615622,0.544315,4.495251,0.60915,-0.057241,-0.044289,0.033529,0.461662,0.678479,0
0.61919,0.568512,4.49124,0.590879,0.009882,0.006696,0.080514,0.613138,1.049573,0
1.035597,0.95504,3.097602,0.527171,-0.001955,-0.008299,0.295395,0.319893,0.94583,0
0.846216,0.752563,2.085015,0.437997,-0.249653,-0.203092,0.155365,0.041979,-2.248417,0
1.070979,0.763898,3.505315,0.704825,0.026324,-0.000911,-0.014964,-0.309018,1.319092,0
1.05742,0.70145,3.223814,0.763692,-0.012057,-0.02744,-0.034515,-0.24883,-7.015953,0
1.036636,0.714663,2.952499,0.785344,-0.052509,-0.047,0.000614,-0.226705,-4.164437,0
1.164604,0.875478,3.894485,0.864585,-0.118845,-0.087975,0.033871,-0.135858,-15.32855,0
1.171531,0.856559,3.649112,0.915198,-0.147984,-0.10319,-0.056145,-0.10318,-5.922744,0
1.140405,0.839701,2.904058,0.856017,-0.199579,-0.138603,-0.027074,-0.10187,-3.907104,0
1.174434,0.884631,2.730014,0.855039,-0.228034,-0.167496,-0.032158,-0.200359,-1.848007,0
1.61727,1.452693,2.596226,0.783372,-0.355318,-0.25734,0.025318,-0.251243,-1.388336,0
5.9194,5.497045,2.5167,0.840929,-0.011092,-0.19568,0.006515,-0.525638,-26.28426,0
6.659561,6.318369,2.726707,0.945868,-0.029172,-0.345969,-0.018454,-0.616144,-4.477378,0
6.787052,6.537024,2.8542,1.020786,-0.056648,-0.747504,0.076307,-0.682963,-4.821562,0
1.452274,1.33611,2.639747,1.101708,-0.169104,-1.654621,-0.058867,-0.707293,-62.187579,0
0.883525,0.791783,8.207989,2.822757,-0.162587,-2.146064,0.082308,-0.916438,0.607942,0
0.751364,0.587544,69.230958,0.388383,-0.158908,-3.50973,0.067326,-0.833537,0.379626,0
0.709545,0.553426,80.477476,0.38415,-0.140967,-5.200175,0.012993,-0.80814,0.598514,0
0.783013,0.630206,69.404224,0.39082,-0.070123,-2.283024,0.005354,-0.747667,0.624285,0
0.763048,0.549353,96.501765,0.365568,-0.147342,-0.023004,-0.028324,0.020907,-1.117903,0
0.733714,0.490078,82.511469,0.540116,-0.383832,-0.028523,-0.052681,0.067186,-0.292152,0
0.748756,0.529724,28.60679,0.384439,-29.143624,-0.023844,-0.142939,1.68419,-4.700741,0
0.297762,0.192237,13.672827,0.422735,-0.030429,-0.003643,0.034643,-0.012956,0.082585,0
0.266902,0.157057,8.23717,0.329053,-0.051192,-0.017936,0.011234,-0.005924,-1.167722,0
0.215956,0.096852,6.074164,0.329049,-0.060567,-0.021694,-0.014952,-0.017598,-2.009526,0
0.144188,0.098303,6.21791,0.343784,-0.999109,-0.431593,-0.168506,0.008654,-18.1377,0
0.174597,0.130292,3.339637,0.133045,-1.005906,-0.40017,0.028826,0.085984,0.569463,0
0.16552,0.120733,115.355336,2.191839,-1.013693,-0.39914,0.03084,0.07449,0.443338,0
0.862921,0.812688,123.58622,3.500407,-0.451025,-0.388983,0.585126,0.075836,0.511928,0
1.117276,1.060373,43.934348,0.94365,-2.815781,-1.06581,-0.124457,0.052715,-1.80381,0
1.01322,0.997939,15.241092,0.622572,0.423881,0.095582,0.08933,,1.605531,0
1.001591,0.975917,384.473108,0.768048,0.270597,0.066619,0.079562,10.16485,-0.324045,0
0.989003,0.974401,459.421453,0.886535,0.134267,0.052235,0.071068,0.386809,-1.949115,0
1.001853,0.991776,287.864604,0.656961,0.10136,-0.018416,0.024864,0.325717,-0.515024,0
1.001759,0.988787,235.054737,0.74984,0.062041,-0.041243,0.054022,-0.61354,-1.074878,0
1.003036,0.942566,98.83655,0.606117,0.080768,-0.035541,0.048178,-0.345752,-0.897836,0
0.990835,0.942392,108.127884,0.557377,0.085968,-0.039849,0.026333,-0.232919,-0.490322,0
0.714801,0.583667,104.589006,0.447994,0.191604,0.025869,0.143953,818.274175,27.359177,0
0.681381,0.524869,33.898016,0.465602,0.2175,0.022811,0.08431,891.45107,7.503387,0
0.671109,0.524526,19.025131,0.50106,0.23759,0.01988,0.111978,949.377386,6.812082,0
0.606717,0.478576,8.97132,0.377917,0.004966,0.001875,0.134564,0.156754,-0.93112,0
0.62532,0.499336,7.144457,0.207059,-0.053735,-0.018307,0.048871,-0.11667,-2.529966,0
0.646966,0.538373,2.856959,0.091221,-0.11704,-0.046189,0.17851,-0.420453,-3.769027,0
0.663393,0.588255,2.490517,0.100706,-0.12123,-0.051318,0.221777,-0.315934,-2.983829,0
0.575024,0.503355,2.280021,0.133305,-0.002476,-0.005499,0.242668,-0.205717,-1.491577,0
0.837038,0.668334,5.889801,0.199284,0.190015,-0.03607,0.001609,0.579593,-2.940126,0
0.791855,0.623209,6.130069,2.269091,0.24309,-0.047113,-0.020136,0.556638,1.184457,0
0.65528,0.460991,3.994625,1.619431,0.050756,-0.063135,-0.017893,0.378427,-0.484598,0
0.924322,0.744539,2.242573,1.070239,-0.132498,-0.108454,0.043993,0.307111,-2.888902,0
0.849541,0.648958,3.585561,1.277407,-0.143213,-0.126339,0.033182,-0.260546,-4.098465,0
0.562164,0.439118,4.441502,1.335114,-0.215179,-0.155448,0.04782,-0.260876,-57.791992,0
0.409467,0.301988,6.200689,1.846048,-0.234078,-0.156635,-0.030885,-0.154152,-1.534118,0
0.492436,0.43654,2.608957,1.074527,-0.309353,-0.182473,0.127616,-0.272594,-1.019067,0
2.092448,0.95083,1.507169,0.520321,0.141712,0.276699,0.20871,-0.495173,-0.361938,0
4.057081,1.989755,7.68664,0.746347,0.131907,0.262014,-0.104447,-0.530335,-0.412109,0
3.977867,1.79181,8.161962,0.795023,0.029959,0.059341,-0.152668,-0.604738,-0.888317,0
2.882106,1.07838,7.806529,0.6759,-0.102852,-0.316005,-0.230967,-0.703123,-1.530768,0
3.349559,1.061163,5.374314,0.520356,-0.214097,-1.5954,-0.039521,-0.770302,-1.740523,0
3.286244,0.88863,4.019985,0.485961,-0.255318,-2.041587,-0.068886,-0.655134,-1.900759,0
3.375523,0.863352,4.675632,0.481887,-0.215255,-1.249652,-0.088296,-0.430893,-4.922216,0
2.395149,0.494815,5.170964,0.45347,-0.288008,-0.842627,-0.213149,-0.24885,-1.237877,0
1.340406,0.372058,69.492178,0.293192,0.207112,0.200161,0.103201,0.353182,0.169105,1
1.315401,0.324817,78.776193,0.298393,0.208525,0.19428,0.141077,0.347211,0.176478,1
1.337643,0.311379,86.466714,0.297692,0.204733,0.189618,0.21736,0.374762,0.216553,1
1.343926,0.337203,54.543668,0.315659,0.195093,0.179158,0.265056,0.313263,0.168233,1
1.341034,0.343339,55.182152,0.286778,0.194729,0.182437,0.033208,-0.321623,-0.084409,1
1.373589,0.357208,68.201946,0.289054,0.19046,0.177882,0.047097,-0.010351,0.029346,1
1.339219,0.352955,85.239965,0.27549,0.18375,0.176469,0.085076,-0.004348,0.017099,1
1.344714,0.42551,58.872624,0.296448,0.174285,0.170638,0.060941,0.081002,0.054104,1
3.931838,2.476239,17.983143,0.532428,0.065582,0.163371,-0.054203,0.27292,1.445313,1
3.016418,1.832936,19.324651,0.518496,0.072753,0.169802,0.027673,0.216914,2.007051,1
2.59844,1.595615,20.767401,0.522631,0.079505,0.179395,0.122837,0.17273,1.129646,1
2.32833,1.234781,12.243145,0.334591,0.039627,0.157833,0.255236,-0.252444,-0.25818,1
2.249494,0.912825,14.383746,0.306408,-0.003006,0.071459,0.045319,-0.348772,-2.193545,1
1.883934,0.762775,17.742147,0.273879,-0.021493,0.030758,0.139632,-0.222408,-2.140269,1
1.845278,0.757223,24.596301,0.271784,-0.039063,-0.013703,0.168846,-0.091666,-1.535826,1
1.759327,0.466113,24.79198,0.277753,0.103513,0.047207,0.396984,0.107499,1.695444,1
1.780819,0.533168,326.799862,0.320225,0.182789,0.276417,0.061572,-0.339403,-0.262377,1
2.005834,0.702046,337.180782,0.290976,0.180897,0.297251,0.114511,-0.226718,0.005543,1
2.102241,0.477651,335.931307,0.268758,0.181374,0.312265,0.158696,-0.203838,0.036039,1
2.501621,0.711744,299.064343,0.477522,0.18046,0.200358,0.066863,0.498858,0.108716,1
2.380588,0.678814,259.109355,0.456072,0.170321,0.190028,0.016133,-0.129916,-0.5148,1
2.189369,0.617958,238.608653,0.367066,0.122838,0.157745,0.093466,-0.580112,-0.82058,1
1.949835,0.525264,226.410175,0.325804,0.146444,0.206141,0.147867,-0.59746,-0.339045,1
1.752962,0.492266,138.92511,0.214418,0.121993,0.28826,0.167321,-0.494946,-0.265835,1
2.697033,2.543993,77.485633,1.176903,0.139368,0.135633,-0.013117,36.0834,138.207535,1
3.011759,2.854592,108.55223,1.38503,0.158715,0.130976,-0.005899,38.281998,197.772009,1
3.075509,2.9294,110.252372,1.589428,0.177486,0.128021,0.009939,39.699134,196.598311,1
3.312003,3.15841,36.950934,0.490865,0.041213,0.099452,0.020847,-0.081551,-0.418387,1
3.738522,3.589218,38.782954,0.491659,0.042421,0.100343,0.001122,-0.018177,0.215902,1
2.946123,2.803104,41.251172,0.483888,0.037106,0.094856,0.008775,-0.026103,-0.181295,1
2.850363,2.730969,38.015951,0.481414,0.027417,0.07762,0.025057,-0.002692,-0.425887,1
3.130228,3.014315,58.856086,0.472349,0.013368,0.059544,0.075647,0.008977,-0.658739,1
1.356078,0.582992,6.783038,0.339268,0.069543,0.090302,-0.003432,0.332898,0.054316,1
1.374348,0.576261,10.277956,0.002672,0.06303,0.087186,0.009503,-0.052693,-0.130073,1
1.369742,0.616606,58.15444,0.002632,0.12079,0.165528,0.052544,-0.022848,1.461704,1
1.301668,0.517528,60.319467,0.002992,0.091145,0.113924,0.033442,0.032409,0.445329,1
1.467184,0.632622,5.406736,0.294423,0.097682,0.127951,0.05064,-0.203231,0.494184,1
1.850276,0.759902,4.970714,0.286547,0.125397,0.16209,0.011112,-0.0864,1.431042,1
1.878588,0.732283,5.490979,0.304297,0.073424,0.095728,0.012104,-0.068241,-0.129702,1
1.649756,0.651745,2.58872,0.814868,0.089865,0.126844,0.081818,0.037654,0.063936,1
1.240965,0.670209,2.811049,0.428244,-0.002658,-0.004484,-0.023664,-0.135922,-0.952294,1
2.451303,1.641147,3.253348,0.491559,0.033014,0.029237,1.024493,2.073722,1.894993,1
2.409909,1.590329,2.8024,0.571778,0.045904,0.042869,1.039839,1.982539,1.37992,1
2.623312,1.847458,5.652718,0.755906,0.010094,0.032609,0.924069,0.925853,0.060493,1
4.271762,3.096773,3.224493,0.352201,0.015202,0.035403,-0.232243,1.616973,0.20016,1
4.174793,2.959198,1.90726,0.251418,-0.011772,0.015041,-0.226529,-0.229704,-2.730237,1
4.381654,3.105769,33.780331,0.728082,-0.022037,-0.010929,-0.243749,-0.380726,-4.80874,1
3.522901,2.828076,30.217613,0.697033,-0.124362,-0.223654,-0.217526,-0.364488,-20.764653,1
1.68162,0.448056,27.346063,0.585256,0.421092,0.302848,-0.093947,6.143875,42.284651,1
1.775476,0.597697,75.678915,0.413915,0.408709,0.316225,-0.057633,1.164303,2.596346,1
1.769391,0.579722,17.323566,0.253352,0.351909,0.313779,-0.055452,0.422964,1.039917,1
1.733302,0.575013,13.772604,0.209774,0.181905,0.261598,-0.019605,-0.130055,-0.197378,1
1.807865,0.527049,16.391588,0.243235,0.051637,0.158234,-0.027026,-0.77812,-0.882699,1
1.907986,0.43844,51.993009,0.327066,0.032737,0.140495,-0.07356,-0.628119,-0.683048,1
1.93205,0.605469,19.655072,0.471809,0.13951,0.393618,0.039751,-0.451618,-0.093009,1
2.13654,0.581171,17.105052,0.478973,0.215275,0.45311,0.002591,-0.216632,0.387774,1
0.447352,0.334543,20.813301,0.47769,0.047639,0.055554,0.029833,-0.04351,-0.097376,1
0.350277,0.268886,37.42958,0.525846,0.067263,0.07809,0.068243,0.05731,0.400746,1
0.56563,0.482734,28.977387,0.516481,0.082865,0.096031,0.115806,0.067746,0.521646,1
0.592974,0.496306,19.664068,0.462589,0.206931,0.234879,0.051832,0.105719,3.38395,1
0.432889,0.317193,20.008646,0.064935,0.234992,0.261861,-0.018695,-0.077548,0.498667,1
0.435711,0.325399,15.989968,0.060848,0.207881,0.244695,0.012515,-0.088947,0.070646,1
0.265377,0.197189,12.06408,0.052043,0.100983,0.115061,0.01363,-0.089127,-0.473207,1
1.698858,0.429104,3.938176,0.01428,0.056116,0.089424,0.042837,2.22448,1.63128,1
1.781385,0.349143,16.002922,0.057416,0.062813,0.097698,-0.031671,2.071665,0.590658,1
2.49302,0.412499,13.088122,0.055911,0.070301,0.100373,-0.061632,2.111987,0.60285,1
2.591236,0.367197,13.706931,0.060293,0.054295,0.084491,-0.063245,0.338565,0.061274,1
2.638361,0.332967,36.966741,0.129899,0.096126,0.142294,0.015804,-0.396149,46.56021,1
3.303968,0.663539,18.047049,1.434234,0.103942,0.158318,0.125249,-0.230929,9.412553,1
3.789923,0.792946,19.397293,1.735898,0.091273,0.134528,0.172294,-0.280127,3.939635,1
2.638389,0.371101,13.435369,1.590393,0.090538,0.165247,0.181759,-0.092446,0.783219,1
1.1436,0.823753,15.171824,1.544594,0.010823,-0.004993,-0.040245,0.382891,0.052851,1
1.118415,0.783279,15.930853,1.514659,0.016606,-0.003356,-0.08665,0.338472,2.193262,1
1.105763,0.793389,14.85387,1.574866,0.016454,-0.003831,-0.027293,0.182963,1.562038,1
1.107122,0.78991,11.839011,1.410791,0.014036,-0.003474,-0.049486,0.091007,0.317029,1
1.124732,0.851239,11.843134,1.352615,0.013832,-0.003607,0.019265,-0.157413,-0.066384,1
1.149991,0.832285,29.96739,0.219485,0.016416,-0.003128,-0.037134,-0.108593,0.291362,1
1.201314,0.867334,26.330956,0.228881,0.016194,-0.004666,0.020169,-0.074199,0.235406,1
1.137214,0.79222,47.147584,0.231837,0.014112,-0.007703,0.065755,-0.029153,0.011376,1
1.215619,1.053189,2.202728,0.023566,0.545698,-0.031723,-0.66016,-0.217774,-0.99633,1
2.760568,2.055391,4.552418,0.043576,0.083965,0.223655,0.067184,0.633753,1.494723,1
1.943288,1.297682,16.157874,0.050675,-0.019978,-0.053642,0.090991,1.014821,-1.050367,1
2.762195,1.734091,17.430603,0.056179,0.043968,0.086282,0.041284,0.897313,-0.349275,1
2.318222,1.329974,2.919029,0.059188,0.044814,0.09584,0.092923,0.410336,-0.389524,1
2.19802,1.155551,3.993674,0.1291,0.037074,0.086433,-0.024347,-0.413921,-4.729249,1
1.822825,1.014409,1.181154,0.111225,0.026396,0.072288,0.049159,-0.485295,-4.487885,1
3.805785,2.553267,1.085504,0.100326,-0.046741,-0.179689,-0.042094,-0.4594,-1.636351,1
3.706575,2.811804,1.093701,0.101044,0.014089,0.031018,0.024654,-0.160151,-0.687572,1
1.566362,1.291851,0.919541,0.079592,-0.002377,-0.000059,0.042445,-0.281959,-0.826966,1
1.532907,1.269682,1.630836,0.079293,-0.004302,0.001144,0.073458,-0.210641,-0.693759,1
1.590271,1.27833,1.715769,0.055952,-0.007946,-0.001376,0.035493,-0.174,-0.871562,1
1.507312,1.346309,1.953816,0.064386,-0.023535,-0.012149,0.072917,-0.134095,-3.010366,1
1.407736,1.190833,2.832214,0.078805,-0.023915,-0.011862,0.054973,0.053685,-0.150626,1
2.912896,2.785219,7.435813,0.827946,-0.025228,-0.014092,0.623905,0.211041,-0.260187,1
3.292879,3.130144,7.333119,0.791376,-0.022802,-0.011832,0.540765,0.267889,0.225983,1
3.026379,2.921102,7.165868,0.719499,0.027702,0.006831,0.589859,0.108514,2.179553,1
1.222546,1.129788,7.936431,0.69429,0.001342,0.003109,0.083092,-0.083586,-0.094419,1
1.194256,1.112979,7.532353,0.655508,0.004167,0.004459,0.155451,-0.117971,0.230368,1
1.272806,1.193204,8.578122,0.644688,0.022117,0.012163,0.277422,-0.106554,3.568695,1
1.255568,1.194978,9.088557,0.629873,0.034851,0.016252,0.348204,-0.082928,17.796938,1
1.231602,1.168652,10.022532,0.634624,0.003797,0.005788,0.020407,0.115332,-5.381128,1
1.218512,1.143743,9.608625,0.056425,0.022151,0.010993,0.053374,0.035072,-1.236159,1
1.237074,1.156119,6.446408,0.040944,0.038709,0.015997,0.074584,0.085243,0.195541,1
1.238318,1.163927,7.745948,0.044765,0.032047,0.015796,0.052735,0.093396,0.010585,1
0.40874,0.395228,8.622915,0.044122,0.14245,0.417512,0.042113,0.030996,0.116032,1
0.453368,0.443058,10.444761,0.047258,0.158725,0.447718,0.092836,0.013033,0.2651,1
0.42686,0.415027,9.931409,0.052259,0.151316,0.454173,0.083104,-0.029879,0.15421,1
0.662109,0.647962,16.822665,0.059244,0.139775,0.426378,0.083378,-0.001722,0.043377,1
0.759213,0.744061,15.01545,0.059086,0.127276,0.404769,0.012334,-0.019903,-0.229293,1
0.719536,0.705763,2.02157,0.369195,0.117887,0.37155,0.016865,0.012419,-0.236543,1
0.841777,0.824929,2.150111,0.420586,0.109336,0.356142,-0.001462,0.01594,-0.194913,1
0.779228,0.759532,2.297647,0.456886,0.110331,0.372275,-0.055905,0.013472,-0.175398,1
1.340452,0.998657,2.291391,0.497897,0.006557,-0.016703,-0.078733,0.157029,-0.290214,1
1.351608,1.017241,2.490997,0.535795,0.057607,0.00832,-0.047962,0.199747,1.556368,1
1.329396,0.980995,2.313402,0.556204,0.062116,0.008194,-0.020186,0.170908,1.748787,1
1.278828,0.868017,2.301901,0.574627,0.02875,0.0203,0.103252,0.218224,1.304093,1
1.288031,0.868194,2.21014,0.558208,0.045466,0.025317,-0.016533,0.192638,0.532074,1
0.37072,0.250091,0.511815,0.043881,0.024312,0.038508,0.058145,0.029742,0.745217,1
0.556136,0.367072,0.616971,0.049228,-0.060134,-0.015334,0.139616,-0.068191,-0.824173,1
0.416515,0.285688,0.658465,0.055659,0.042193,0.019764,0.148316,-0.044669,1.838395,1
1.762179,0.493865,0.399293,0.037206,0.079815,0.042132,0.020029,0.022612,-0.008082,1
1.849211,0.441062,0.401009,0.035853,0.082231,0.042971,-0.007006,0.016578,0.062208,1
1.799383,0.498916,0.409036,0.034524,0.085663,0.044597,0.068066,0.029093,0.107837,1
1.851612,0.383115,0.705843,0.030801,0.087101,0.047569,0.069719,0.026301,0.125066,1
1.884722,0.469456,0.862267,0.038952,0.091007,0.049517,0.033021,0.08942,0.270695,1
1.876274,0.470166,27.570863,0.26613,0.09621,0.051979,0.036768,0.089012,0.27698,1
1.913256,0.460113,13.638659,0.284617,0.097323,0.051779,0.047031,0.069897,0.216466,1
1.830846,0.387516,11.385361,0.261394,0.092025,0.048486,0.027841,0.056274,0.122791,1
1.035049,0.89922,8.392118,0.238005,0.063691,0.082279,0.009128,-0.173307,-0.075065,1
0.823985,0.717366,14.617193,0.241544,0.070705,0.083448,-0.015093,-0.167146,0.144858,1
0.877532,0.757006,9.747173,0.232372,0.073168,0.114069,0.015391,-0.078453,0.163929,1
0.854566,0.759179,10.77368,0.223642,0.09545,0.127654,0.031963,-0.037237,0.528085,1
0.875563,0.771689,9.631672,0.221302,0.104204,0.146227,0.0329,0.137132,0.711629,1
0.87551,0.77817,5.767087,0.753081,0.11799,0.168901,0.091174,0.147872,0.581894,1
0.868268,0.776354,5.770044,0.725602,0.121484,0.168354,0.104423,0.028004,0.478175,1
0.868368,0.780677,5.469856,0.755346,0.119207,0.180081,0.151164,0.012571,0.345192,1
